ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bug
0.693147181,0.693147181,0.241353427,6.151668299,2.995732274,3.091042453,0.693147181,4.682131227,4.634728988,1
0,0,0,6.803505258,2.995732274,0.693147181,0.693147181,5.056245805,5.017279837,1
0,0,0,6.803505258,2.995732274,0.693147181,0.693147181,5.973809612,5.910796644,0
0,0.693147181,0.407634976,6.333279628,3.091042453,1.609437912,0.693147181,4.96284463,4.919980926,1
0,0.693147181,0.693147181,7.073693357,3.044522438,0.693147181,0.693147181,4.941642423,4.8978398,1
0,0,0,6.801283034,2.995732274,0,0.693147181,4.875197323,4.844187086,0
0,0,0,6.830874235,2.995732274,0,0.693147181,4.836281907,4.804021045,1
0,0,0,6.841615476,2.995732274,1.791759469,0.693147181,4.49980967,4.477336814,1
0,1.386294361,0.636745879,6.228017785,2.995732274,4.663439094,0.559615788,4.510859507,4.454347296,1
0,0,0,6.856461985,2.995732274,1.386294361,0.693147181,5.940171253,5.880532986,1
0,0.693147181,0.693147181,6.800170068,3.044522438,2.564949357,0.693147181,4.262679877,4.234106505,0
0,0,0,6.851184927,2.995732274,2.397895273,0.693147181,4.290459441,4.234106505,0
0,0,0,6.802394763,2.995732274,0,0.693147181,4.077537444,4.025351691,0
0,0,0,6.80461452,2.995732274,0,0.693147181,4.060443011,4.007333185,0
0,0,0,6.803505258,2.995732274,2.397895273,0.693147181,4.043051268,3.988984047,1
0,0.693147181,0.594032742,6.178980921,2.995732274,2.197224577,0.693147181,4.025351691,4.007333185,1
0,0.693147181,0.68501117,6.186208624,2.995732274,0,0.693147181,5.910796644,5.85220248,1
0,0,0,6.728628613,2.995732274,1.386294361,0.693147181,0.693147181,0.693147181,0
0,0,0,6.722629795,2.944438979,3.401197382,0.693147181,3.784189634,3.496507561,0
0,0.693147181,0.689758355,6.146329258,2.944438979,5.141663557,0.693147181,2.48490665,2.48490665,0
0,0,0,6.710523109,2.944438979,0,0.693147181,3.044522438,2.995732274,0
0,0,0,6.710523109,2.944438979,1.791759469,0.693147181,2.995732274,2.944438979,1
0,0,0,6.711740395,2.890371758,2.995732274,0.693147181,4.8978398,4.812184355,1
0,0,0,6.70073111,2.890371758,0.693147181,0.693147181,2.48490665,2.397895273,1
0,0,0,6.64118217,2.833213344,1.945910149,0.693147181,4.615120517,4.532599493,0
0,0,0,6.633318433,2.833213344,0.693147181,0.693147181,3.496507561,3.496507561,0
0,0,0,6.633318433,2.833213344,2.197224577,0.693147181,3.295836866,3.295836866,1
0,0,0,6.629363253,2.833213344,2.995732274,0.693147181,5.043425117,4.997212274,0
0,0.693147181,0.675815925,6.696416773,2.833213344,3.526360525,0.693147181,4.17438727,4.158883083,1
0,0,0,6.626717749,2.833213344,0,0.693147181,4.976733742,4.927253685,0
0,0,0,6.626717749,2.833213344,1.386294361,0.693147181,4.9698133,4.919980926,0
0,0,0,6.626717749,2.833213344,1.098612289,0.693147181,4.94875989,4.8978398,0
0,0.693147181,0.68407656,6.928537818,2.833213344,2.48490665,0.693147181,1.098612289,1.098612289,1
0,0,0,6.612041035,2.772588722,0.693147181,0.693147181,4.852030264,4.812184355,1
0,0,0,6.595780514,2.772588722,0.693147181,0.693147181,4.844187086,4.804021045,0
0,0.693147181,0.37412327,6.616734305,2.772588722,3.737669618,0.693147181,1.098612289,1.098612289,1
0,0,0,6.498282149,2.708050201,0,0.693147181,4.521788577,4.477336814,0
0,0.693147181,0.693147181,6.172743894,2.772588722,3.135494216,0.693147181,4.49980967,4.454347296,0
0,0,0,6.484635236,2.708050201,1.386294361,0.693147181,4.290459441,4.234106505,0
0,0,0,6.484635236,2.708050201,0.693147181,0.693147181,4.276666119,4.219507705,1
0.693147181,1.098612289,0.630392191,5.640724339,2.708050201,4.59511985,0.510825624,3.80666249,3.784189634,1
0,0,0,6.458338283,2.63905733,2.63905733,0.693147181,3.465735903,3.401197382,0
0,0,0,6.456769656,2.63905733,1.098612289,0.693147181,3.295836866,3.218875825,1
0,0,0,6.456769656,2.564949357,3.63758616,0.693147181,3.931825633,3.931825633,0
0,0,0,6.456769656,2.564949357,2.079441542,0.693147181,4.077537444,4.043051268,1
0,0,0,6.442540166,2.564949357,2.772588722,0.693147181,2.63905733,2.63905733,0
0,0,0,6.439350371,2.48490665,2.995732274,0.693147181,4.700480366,4.543294782,1
0,0,0,6.429719478,2.48490665,2.197224577,0.693147181,3.713572067,3.663561646,1
0,1.098612289,0.638284745,6.126141117,2.48490665,5.153291594,0.693147181,4.369447852,4.343805422,1
0,0,0,6.413458957,2.397895273,1.791759469,0.693147181,4.317488114,4.290459441,1
0,0,0,6.376726948,2.397895273,3.828641396,0.693147181,3.401197382,3.401197382,1
0,0.693147181,0.346293033,6.329720906,2.48490665,1.098612289,0.693147181,4.59511985,4.418840608,0
0,0,0,6.37502482,2.302585093,0.693147181,0.693147181,4.49980967,4.304065093,1
0,0,0,6.37331979,2.302585093,4.110873864,0.693147181,4.465908119,4.262679877,1
0,0,0,6.368187186,2.302585093,0.693147181,0.693147181,6.202535517,6.194405391,0
0,0,0,6.352629396,2.197224577,3.663561646,0.693147181,3.135494216,3.091042453,1
0,0,0,6.352629396,2.197224577,2.48490665,0.693147181,2.564949357,2.564949357,0
0,0,0,6.350885717,2.197224577,0,0.693147181,2.48490665,2.48490665,0
0,0,0,6.350885717,2.197224577,0,0.693147181,2.397895273,2.397895273,0
0,0,0,6.350885717,2.197224577,2.63905733,0.693147181,2.302585093,2.302585093,0
0,0.693147181,0.678515961,6.136646557,2.397895273,2.197224577,0.405465108,1.791759469,1.791759469,1
0,0,0,6.33150185,2.079441542,0,0.693147181,4.17438727,4.143134726,0
0,0,0,6.349138991,1.945910149,1.098612289,0.693147181,6.171700597,6.163314804,0
0,0,0,6.315358002,1.945910149,2.397895273,0.693147181,6.137727054,6.12905021,0
0,0,0,6.315358002,1.945910149,0,0.693147181,6.131226489,6.12249281,1
0,0,0,6.156978986,1.945910149,0.693147181,0.693147181,6.035481433,6.025865974,0
0,0,0,6.148468296,1.945910149,0,0.693147181,6.025865974,6.01615716,1
0,0,0,6.102558595,1.945910149,0,0.693147181,5.983936281,5.973809612,1
0,0,0,6.061456919,1.945910149,1.386294361,0.693147181,5.897153868,5.886104031,1
0,0,0,6.047372179,1.945910149,0.693147181,0.693147181,5.857933154,5.846438775,0
0,0,0,5.955837369,1.945910149,0,0.693147181,5.673323267,5.659482216,0
0,0,0,5.908082938,1.945910149,2.079441542,0.693147181,5.379897354,5.361292166,0
0,0,0,5.902633333,1.945910149,0,0.693147181,5.298317367,5.278114659,0
0,0,0,5.883322388,1.945910149,0,0.693147181,5.153291594,5.129898715,0
0,0,0,5.883322388,1.945910149,2.944438979,0.693147181,5.147494477,5.123963979,0
0,1.098612289,0.623246855,5.189246271,1.791759469,1.386294361,0.287682072,4.934473933,4.912654886,0
0,0,0,5.777652323,1.791759469,0,0.693147181,4.394449155,4.394449155,0
0,0,0,5.777652323,1.791759469,2.564949357,0.693147181,4.382026635,4.382026635,0
0,0.693147181,0.693147181,5.236441963,1.609437912,4.983606622,0.693147181,4.043051268,4.043051268,0
0,0,0,5.771441123,1.609437912,3.218875825,0.693147181,3.526360525,3.526360525,0
0,0,0,5.786897381,1.609437912,0,0.693147181,1.098612289,1.098612289,0
0,0,0,5.786897381,1.609437912,2.302585093,0.693147181,0.693147181,0.693147181,0
0,0.693147181,0.691541708,5.293304825,1.386294361,4.672828834,0.693147181,5.459585514,5.459585514,1
0,0,0,5.707110265,1.098612289,0,0.693147181,5.209486153,5.209486153,0
0,0,0,5.707110265,1.098612289,2.197224577,0.693147181,5.204006687,5.204006687,0
0,0,0,5.690359454,1.098612289,1.098612289,0.693147181,5.135798437,5.135798437,1
0,0,0,5.659482216,0.693147181,0,0.693147181,4.33073334,4.33073334,1
0,0,0,5.65248918,0.693147181,0,0.693147181,4.317488114,4.317488114,0
0,0,0,5.65248918,0.693147181,0,0.693147181,4.304065093,4.304065093,0
0,0,0,5.65248918,0.693147181,0,0.693147181,4.262679877,4.262679877,0
0,0,0,5.648974238,0.693147181,0.693147181,0.693147181,4.204692619,4.204692619,1
0,0,0,5.648974238,0.693147181,0,0.693147181,4.17438727,4.17438727,1
0,0,0,6.663132696,2.197224577,4.290459441,0.693147181,4.890349128,4.859812404,0
0,0,0,6.349138991,2.079441542,1.945910149,0.693147181,1.609437912,1.609437912,0
0,0,0,6.650279049,3.135494216,6.163314804,0.693147181,6.216606101,6.12905021,0
0,0,0,6.650279049,3.135494216,5.988961417,0.693147181,3.401197382,3.401197382,0
0,0,0,6.650279049,3.091042453,5.81711116,0.693147181,6.018593214,5.942799375,0
0,0,0,6.650279049,3.044522438,5.641907071,0.693147181,4.744932128,4.682131227,0
0,0,0,6.642486801,3.044522438,5.638354669,0.693147181,6.001414878,5.940171253,0
0,0.693147181,0.693147181,6.385194399,3.091042453,6.336825731,0.693147181,4.718498871,4.65396035,0
0,0,0,6.642486801,3.044522438,5.613128106,0.693147181,2.48490665,2.48490665,0
0,0,0,6.632001777,2.944438979,4.875197323,0.693147181,6.311734809,6.257667588,0
0,0,0,6.626717749,2.944438979,4.430816799,0.693147181,5.690359454,5.631211782,0
0,1.945910149,0.511010881,6.36769699,2.944438979,6.188264123,0.693147181,4.553876892,4.49980967,0
0,0.693147181,0.552898918,6.893656355,2.995732274,4.574710979,0.405465108,5.777652323,5.720311777,0
0,0,0,6.756932389,2.890371758,3.044522438,0.693147181,5.537334267,5.493061443,0
0,0,0,6.715383386,2.890371758,2.833213344,0.693147181,5.393627546,5.347107531,0
0,0,0,6.704414355,2.890371758,2.833213344,0.693147181,5.38907173,5.342334252,0
0,0,0,6.71417053,2.890371758,2.833213344,0.693147181,5.384495063,5.33753808,0
0,0,0,6.853299093,3.555348061,7.23417718,0.693147181,6.51174533,5.771441123,0
0,0,0,6.849066283,3.526360525,7.035268599,0.693147181,4.905274778,4.532599493,0
0,0,0,6.849066283,3.526360525,7.009408933,0.693147181,4.744932128,4.343805422,0
0,0,0,6.844815479,3.526360525,7.003065459,0.693147181,6.01615716,5.384495063,0
0,0,0,6.814542897,3.465735903,6.89060912,0.693147181,4.025351691,3.526360525,0
0,0,0,6.814542897,3.433987204,6.678342115,0.693147181,2.48490665,2.079441542,0
0,0,0,6.814542897,3.433987204,6.678342115,0.693147181,2.302585093,1.945910149,0
0,0,0,6.814542897,3.36729583,6.501289671,0.693147181,6.445719819,6.329720906,0
0,0.693147181,0.594032742,6.338594078,3.401197382,7.204149292,0.693147181,3.970291914,3.761200116,0
0,0,0,6.814542897,3.36729583,6.298949247,0.693147181,6.398594935,6.29156914,0
0,0,0,6.814542897,3.36729583,6.293419279,0.693147181,2.48490665,2.397895273,0
0,0,0,6.814542897,3.36729583,6.293419279,0.693147181,2.397895273,2.302585093,0
0,0,0,6.8134446,3.295836866,6.226536669,0.693147181,6.363028104,6.257667588,0
0,0,0,6.8134446,3.218875825,5.863631176,0.693147181,6.32256524,6.22059017,0
0,0,0,6.812345094,3.135494216,5.393627546,0.693147181,6.214608098,6.126869184,0
0,0,0,6.812345094,3.135494216,4.9698133,0.693147181,3.36729583,3.36729583,0
0,0,0,6.812345094,3.135494216,4.94875989,0.693147181,6.359573869,6.246106765,0
0,0,0,6.812345094,3.091042453,4.394449155,0.693147181,6.021023349,5.945420609,0
0,0,0,6.814542897,3.044522438,3.63758616,0.693147181,4.890349128,4.836281907,0
0,0,0,6.811244379,3.044522438,3.433987204,0.693147181,4.369447852,4.276666119,0
0,0.693147181,0.670100639,7.122463351,3.091042453,4.007333185,0.693147181,4.795790546,4.736198448,0
0,0,0,6.81014245,3.044522438,3.295836866,0.693147181,4.762173935,4.700480366,0
0,0,0,6.805722553,3.044522438,3.135494216,0.693147181,4.418840608,4.394449155,0
0.693147181,0.693147181,0.693147181,6.638567789,3.135494216,4.682131227,0.693147181,6.226536669,6.198478716,0
0,0,0,6.874198495,3.135494216,4.276666119,0.693147181,6.206575927,6.095824562,0
0,0,0,6.877296071,3.091042453,3.135494216,0.693147181,3.988984047,3.988984047,0
0,0.693147181,0.640831676,6.870572488,3.091042453,4.025351691,0.693147181,5.075173815,5.036952602,0
1.386294361,2.397895273,0.503876559,5.151187438,3.295836866,6.66057515,0.646627165,4.49980967,4.442651256,0
0,0,0,6.785587645,3.526360525,5.793013608,0.693147181,4.709530201,4.317488114,0
0,1.609437912,0.546275655,6.260728034,3.63758616,7.528331767,0.693147181,5.998936562,5.361292166,0
0.693147181,1.945910149,0.588735742,6.602200145,3.555348061,7.380255788,0.693147181,2.48490665,2.48490665,0
0,0,0,6.763884909,3.433987204,5.164785974,0.693147181,5.398162702,5.170483995,0
0,0,0,6.762729507,3.433987204,5.159055299,0.693147181,5.351858133,5.111987788,0
0,0,0,6.762729507,3.433987204,3.555348061,0.693147181,4.762173935,4.574710979,0
0.693147181,0.693147181,0.681791861,6.09356977,3.63758616,6.194405391,0.693147181,6.871091295,6.841615476,0
0,0,0,6.502790046,3.555348061,4.477336814,0.693147181,5.533389489,5.214935758,0
0,0,0,6.49677499,3.555348061,3.526360525,0.693147181,0.693147181,0.693147181,0
0,1.386294361,0.401517606,6.834915733,3.610917913,5.323009979,0.693147181,6.23636959,5.556828062,0
0,0,0,6.504288174,3.526360525,3.36729583,0.693147181,5.375278408,4.9698133,0
0,0.693147181,0.559384479,7.355001921,3.761200116,6.440946541,0.693147181,7.411556288,6.913737351,0
0,0,0,6.126869184,3.583518938,5.451038454,0.693147181,3.737669618,3.218875825,0
0,1.098612289,0.603902713,4.299550413,0.693147181,2.772588722,0.693147181,3.713572067,3.713572067,0
0,0,0,0,0.693147181,0,0.693147181,3.988984047,3.912023005,0
0,0,0,3.828641396,0.693147181,0,0.693147181,3.988984047,3.912023005,0
0,0,0,0,0.693147181,0,0.693147181,3.988984047,3.912023005,0
0,0,0,3.526360525,0.693147181,0,0.693147181,4.043051268,3.970291914,0
0.693147181,2.197224577,0.464208516,6.154622162,3.713572067,5.099866428,0.693147181,5.891644212,5.860786223,1
0,0,0,6.712956201,3.044522438,2.302585093,0.693147181,7.305188215,6.837332815,0
0,0,0,6.712956201,3.044522438,2.397895273,0.693147181,7.293697721,6.828712072,0
1.386294361,2.197224577,0.668882178,6.353983493,3.63758616,5.225746674,0.510825624,7.273786318,7.273092596,1
0,0,0,6.727431725,2.995732274,0,0.693147181,2.079441542,1.609437912,0
0,0,0,6.727431725,2.995732274,2.890371758,0.693147181,1.609437912,0.693147181,0
0,0,0,6.726233402,2.944438979,0,0.693147181,7.063048163,6.605297921,0
0,0,0,6.720220155,2.944438979,1.791759469,0.693147181,7.061334367,6.602587892,1
0.693147181,1.098612289,0.665978754,6.264667298,3.258096538,3.828641396,0.693147181,3.891820298,3.663561646,0
1.098612289,2.708050201,0.655123477,6.473067312,3.610917913,2.772588722,0.064538521,4.290459441,4.276666119,1
0,0,0,6.079933195,2.48490665,4.33073334,0.693147181,6.33150185,6.228511004,0
0,0,0,6.077642243,2.48490665,3.433987204,0.693147181,4.248495242,3.871201011,0
0,0,0,6.075346031,2.302585093,4.753590191,0.693147181,6.222576268,6.133398043,0
0,0,0,6.077642243,2.302585093,0,0.693147181,5.774551546,5.726847748,1
0,0,0,6.077642243,2.302585093,2.079441542,0.693147181,5.700443573,5.627621114,0
0,0,0,6.068425588,2.302585093,1.945910149,0.693147181,5.749392986,5.700443573,0
0,0,0,6.073044534,1.386294361,4.276666119,0.693147181,2.944438979,2.63905733,0
0,0,0,6.070737728,1.098612289,3.091042453,0.693147181,4.744932128,4.700480366,0
0,0,0,6.068425588,1.098612289,3.526360525,0.693147181,4.532599493,4.48863637,0
0,0,0,6.06610809,1.098612289,0.693147181,0.693147181,3.891820298,3.80666249,1
0,0,0,6.063785209,1.098612289,0,0.693147181,3.828641396,3.761200116,1
0,1.098612289,0.665978754,5.326256735,2.302585093,6.426488457,0.693147181,3.737669618,3.688879454,1
0,0,0,5.966146739,0.693147181,0,0.693147181,4.060443011,3.988984047,0
0,0,0,5.966146739,0.693147181,0,0.693147181,4.043051268,3.970291914,0
0,0,0,5.966146739,0.693147181,0,0.693147181,4.025351691,3.951243719,1
0,0,0,5.96870756,0.693147181,0,0.693147181,4.007333185,3.931825633,1
0,0,0,5.953243334,0.693147181,0,0.693147181,3.988984047,3.912023005,1
0,0,0,5.942799375,0.693147181,0.693147181,0.693147181,3.970291914,3.891820298,0
0,0,0,5.929589143,0.693147181,0,0.693147181,3.951243719,3.871201011,0
0,0,0,5.929589143,0.693147181,0.693147181,0.693147181,3.931825633,3.850147602,1
0,0,0,5.777652323,0.693147181,2.63905733,0.693147181,3.912023005,3.828641396,0
0,0.693147181,0.651437205,5.558756703,0.693147181,0,0.693147181,3.258096538,3.258096538,0
0,1.098612289,0.274074053,5.139712337,3.091042453,6.66949809,0.693147181,6.11146734,6.033086222,0
0,0,0,6.070737728,2.302585093,5.209486153,0.693147181,5.758901774,5.710427017,0
0,0,0,6.068425588,2.302585093,5.209486153,0.693147181,5.752572639,5.703782475,0
0,0,0,6.06610809,2.833213344,7.025538315,0.693147181,5.638354669,4.990432587,0
0,0,0,6.06610809,2.564949357,6.652863029,0.693147181,6.501289671,6.37331979,0
0,0,0,6.06610809,2.48490665,6.070737728,0.693147181,4.262679877,3.891820298,0
0,0,0,6.06610809,2.302585093,5.247024072,0.693147181,5.777652323,5.730099783,0
0,1.386294361,0.512763722,6.018593214,3.526360525,7.061334367,0.559615788,6.169610732,6.063785209,0
0,0,0,6.033086222,2.890371758,4.94875989,0.693147181,5.857933154,5.411646052,0
0,0,0,6.74051936,3.044522438,5.826000107,0.693147181,7.294377299,6.829793738,0
0,0,0,6.727431725,2.995732274,5.752572639,0.693147181,1.945910149,1.386294361,0
0,0,0,6.727431725,2.995732274,5.752572639,0.693147181,1.791759469,1.098612289,0
0,0,0,6.727431725,2.944438979,5.537334267,0.693147181,7.063903961,6.606650186,0
0,0,0,6.721425701,2.944438979,5.537334267,0.693147181,7.062191632,6.603943825,0
0,0,0,3.091042453,2.708050201,3.912023005,0.693147181,7.360103973,6.876264612,0
0.693147181,2.63905733,0.57004486,5.263430107,3.761200116,6.823286122,0.579818495,7.220373837,7.182352112,1
0,0,0,2.63905733,2.63905733,2.564949357,0.693147181,6.137727054,5.730099783,1
0,0,0,2.63905733,2.48490665,5.659482216,0.693147181,3.526360525,3.33220451,0
0,0,0,2.772588722,1.945910149,4.110873864,0.693147181,0.693147181,0.693147181,0
0,0,0,0,0.693147181,0,0.693147181,4.043051268,3.970291914,0
0,0,0,3.17805383,0.693147181,0,0.693147181,4.043051268,3.970291914,0
0,0,0,2.772588722,1.945910149,4.882801923,0.693147181,1.098612289,1.098612289,0
0,0,0,2.772588722,2.63905733,6.318968114,0.693147181,6.139884552,5.733341277,0
0,0.693147181,0,5.303304908,1.098612289,1.609437912,0.693147181,1.098612289,1.098612289,1
0,0,0,0,2.397895273,4.852030264,0.693147181,4.007333185,3.931825633,0
0,0,0,2.197224577,3.135494216,4.356708827,0.693147181,6.633318433,6.216606101,0
0.693147181,1.098612289,0.201082839,5.803124918,3.465735903,2.197224577,0.510825624,4.143134726,3.871201011,1
0,0.693147181,0.12577748,5.673323267,3.433987204,0,0.405465108,4.094344562,3.80666249,1
0,0.693147181,0.12577748,5.55101972,3.433987204,2.708050201,0.693147181,4.043051268,3.737669618,1
0,0,0,4.290459441,2.944438979,4.532599493,0.693147181,5.187385806,5.010635294,1
0,0,0,4.262679877,2.890371758,3.891820298,0.693147181,3.135494216,2.890371758,1
0,0,0,4.17438727,2.63905733,0,0.693147181,5.905361848,5.846438775,1
0,0.693147181,0.68467607,6.249975242,2.995732274,3.295836866,0.693147181,5.902633333,5.843544417,1
0,0,0,4.430816799,2.564949357,0,0.693147181,2.833213344,2.772588722,1
0,0,0,4.430816799,2.564949357,3.044522438,0.693147181,2.772588722,2.708050201,1
0,0,0,4.406719247,2.397895273,6.063785209,0.693147181,3.091042453,3.044522438,0
0,0,0,4.394449155,1.945910149,4.465908119,0.693147181,5.869296913,5.857933154,0
0,0,0,4.33073334,1.791759469,1.098612289,0.693147181,5.117993812,5.099866428,0
0,0,0,4.276666119,1.609437912,4.143134726,0.693147181,1.945910149,1.945910149,1
0,0,0,3.850147602,0.693147181,1.098612289,0.693147181,3.218875825,3.218875825,0
0,0,0,3.871201011,0.693147181,0,0.693147181,2.772588722,2.772588722,0
0,0,0,4.406719247,1.098612289,4.317488114,0.693147181,2.833213344,2.833213344,0
0,0,0,4.418840608,2.564949357,6.188264123,0.693147181,5.686975356,5.627621114,0
0,2.397895273,0.635535428,5.442024087,3.044522438,7.54538975,0.646627165,5.370638028,5.323009979,0
0.693147181,2.079441542,0.605891296,6.04114717,3.258096538,7.65396918,0.693147181,4.86753445,4.859812404,0
0,0,0,2.197224577,3.135494216,5.616771098,0.693147181,6.632001777,6.214608098,0
0,0.693147181,0.52119474,6.131226489,1.791759469,2.772588722,0.693147181,1.609437912,1.609437912,0
0,1.098612289,0,3.821368637,0.693147181,0,0.287682072,2.302585093,2.302585093,1
0,0.693147181,0.681085049,5.564520407,1.098612289,2.397895273,0.693147181,5.153291594,5.153291594,1
0,0.693147181,0.132291099,5.442417711,1.791759469,5.170483995,0.693147181,3.33220451,3.33220451,1
0,0,0,5.043425117,0.693147181,0.693147181,0.693147181,2.995732274,2.995732274,0
0,0,0,3.951243719,0.693147181,2.397895273,0.693147181,6.270988432,5.513428746,0
0,0,0,3.044522438,0.693147181,0,0.693147181,5.945420609,5.247024072,1
0,0.693147181,0,3.688879454,0.693147181,2.079441542,0.693147181,3.850147602,3.784189634,1
0,0,0,4.304065093,0.693147181,0,0.693147181,3.784189634,3.713572067,0
0,0,0,4.304065093,0.693147181,0,0.693147181,3.761200116,3.688879454,0
0,0,0,4.304065093,0.693147181,0,0.693147181,3.737669618,3.663561646,1
0,0.693147181,0,6.311734809,3.465735903,2.63905733,0.693147181,6.126869184,5.717027701,1
0,0.693147181,0.693075628,5.533389489,2.944438979,4.077537444,0.693147181,5.85220248,5.402677382,0
1.098612289,2.708050201,0.639245137,6.467388119,3.610917913,4.219507705,0.236388778,5.043425117,5.017279837,1
0,0,0,4.762173935,2.564949357,2.48490665,0.693147181,4.605170186,4.430816799,0
0,0,0,4.753590191,2.48490665,5.111987788,0.693147181,6.369900983,6.263398263,0
0,0,0,4.736198448,2.302585093,2.397895273,0.693147181,6.269096284,6.173786104,1
0,0,0,4.709530201,1.791759469,0,0.693147181,5.894402834,5.834810737,0
0,0,0,4.672828834,1.098612289,5.707110265,0.693147181,3.33220451,3.258096538,0
0,0,0,4.369447852,0.693147181,1.945910149,0.693147181,4.077537444,4.007333185,0
0,1.945910149,0.339236697,5.898330569,3.091042453,7.486052618,0.693147181,4.007333185,3.931825633,0
0.693147181,1.945910149,0.631119838,5.782945675,3.583518938,7.833996342,0.619039208,5.676753802,5.65248918,0
0,0,0,4.48863637,2.944438979,5.236441963,0.693147181,5.857933154,5.411646052,0
0,0,0,0,0.693147181,0,0.693147181,2.890371758,2.890371758,0
0,0,0,0,0.693147181,0,0.693147181,3.135494216,3.135494216,0
0,0.693147181,0.639975806,4.912654886,0.693147181,0,0.405465108,3.135494216,3.135494216,0
0.693147181,0.693147181,0,2.890371758,1.098612289,4.804021045,0.693147181,3.258096538,3.218875825,1
0,0,0,3.555348061,0.693147181,0,0.693147181,4.33073334,4.304065093,0
0,0,0,0,2.302585093,1.945910149,0.693147181,3.931825633,3.912023005,0
0,0,0,3.555348061,2.079441542,2.079441542,0.693147181,2.995732274,2.708050201,0
0,1.098612289,0.693147181,3.218875825,2.397895273,7.056175284,0.693147181,2.833213344,2.48490665,0
0,0,0,3.465735903,1.945910149,4.510859507,0.693147181,2.890371758,2.890371758,1
0,0,0,3.258096538,1.791759469,5.192956851,0.693147181,0.693147181,0.693147181,1
0,0,0,2.63905733,1.098612289,5.043425117,0.693147181,4.430816799,4.430816799,0
0,2.708050201,0.466682732,4.405091908,1.386294361,6.759255271,0.427444015,4.204692619,4.204692619,0
0,0.693147181,0.615298063,3.80666249,2.197224577,6.56667243,0.693147181,4.094344562,4.025351691,0
0,2.302585093,0.488758335,5.725543966,3.218875825,8.296297113,0.693147181,6.133398043,6.056784013,0
0,0,0,0,0.693147181,0,0.693147181,4.094344562,4.025351691,0
0,0,0,3.737669618,0.693147181,0,0.693147181,4.127134385,4.060443011,0
0,0,0,0,0.693147181,0,0.693147181,1.791759469,1.791759469,0
0,0,0,3.784189634,0.693147181,0,0.693147181,1.945910149,1.945910149,0
0,0,0,0,0.693147181,0,0.693147181,2.564949357,2.197224577,0
0,0,0,6.65544035,0.693147181,0,0.693147181,4.127134385,4.060443011,0
0,0,0,6.598509029,0.693147181,0,0.693147181,2.708050201,2.397895273,0
0,0,0,6.579251212,0.693147181,0,0.693147181,2.63905733,2.302585093,0
0,0,0,3.044522438,2.079441542,1.098612289,0.693147181,6.507277712,6.378426184,0
0,0,0,3.044522438,2.079441542,2.833213344,0.693147181,4.615120517,4.442651256,1
0,0,0,2.944438979,1.945910149,4.727387819,0.693147181,6.34738921,6.244166901,1
0,1.609437912,0.546361202,5.964607093,3.218875825,4.110873864,0.587786665,5.676753802,5.620400866,1
0,0,0,2.772588722,1.609437912,0,0.693147181,5.641907071,5.583496309,0
0.693147181,1.098612289,0.602518323,6.464588304,3.044522438,3.555348061,0.693147181,5.638354669,5.638354669,1
0,0.693147181,0.651437205,5.686975356,3.091042453,2.833213344,0.693147181,5.564520407,5.509388337,1
0,1.098612289,0.450655756,5.043425117,3.091042453,3.871201011,0.693147181,5.484796933,5.442417711,1
0,0.693147181,0,6.698884387,2.995732274,1.386294361,0.693147181,5.313205979,5.278114659,1
0,0,0,2.944438979,1.098612289,0,0.693147181,4.86753445,4.844187086,0
0,0,0,0,0.693147181,0,0.693147181,4.912654886,4.882801923,0
0,0,0,7.202661197,0.693147181,0,0.693147181,6.336825731,6.284134161,0
0,0,0,7.204149292,0.693147181,0,0.693147181,5.598421959,5.552959585,0
0,0,0,7.199678346,0.693147181,0,0.693147181,5.056245805,5.003946306,0
0,0,0,7.197435354,0.693147181,0,0.693147181,4.912654886,4.882801923,0
0,0,0,4.997212274,3.526360525,1.386294361,0.693147181,2.079441542,1.098612289,0
0.693147181,0.693147181,0.688990206,6.534515318,3.610917913,1.609437912,0.405465108,6.188264123,6.154858094,1
0.693147181,0.693147181,0.666196672,6.530877628,3.610917913,1.098612289,0.405465108,6.165417854,6.131226489,1
0.693147181,1.098612289,0.636489803,6.264667298,3.610917913,3.496507561,0.693147181,6.056784013,6.02827852,1
0.693147181,0.693147181,0.664542763,6.476202836,3.610917913,0,0.405465108,5.963579344,5.934894196,1
0.693147181,0.693147181,0.684765259,6.464588304,3.610917913,0,0.693147181,5.953243334,5.924255797,1
0,0,0,5.860786223,3.496507561,2.397895273,0.693147181,7.325807503,6.852242569,0
0,0.693147181,0.671945006,5.762051383,3.583518938,2.63905733,0.693147181,7.297768283,6.831953566,1
0,0,0,5.81711116,3.496507561,2.302585093,0.693147181,7.289610521,6.82437367,0
0,0,0,5.814130532,3.496507561,0.693147181,0.693147181,7.277938573,6.817830571,1
0,0,0,5.84932478,3.465735903,2.63905733,0.693147181,7.276556403,6.81563999,0
0,0,0,5.863631176,3.465735903,1.098612289,0.693147181,4.204692619,3.433987204,0
0,0.693147181,0.340732462,5.80814249,3.526360525,4.276666119,0.693147181,7.136483209,6.661854741,1
0,0,0,5.789960171,3.433987204,1.098612289,0.693147181,6.59441346,5.886104031,0
0,0,0,5.789960171,3.433987204,1.609437912,0.693147181,7.032624261,6.577861358,1
0.693147181,1.945910149,0.603804869,5.407812181,3.63758616,4.882801923,0.538996501,7.003974137,6.965080346,1
