commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
12/4/2004 10:56,1,1,1,0,1.089005236,1.010471204,191,1,3,24,1,10197,6124.833333,9904,0
12/4/2004 11:34,1,1,1,0,0.071428571,0.071428571,70,0,1,43,1,10198,6125.833333,9905,0
12/4/2004 11:38,1,1,1,0,0.010695187,0.016042781,187,1,6,24,1,10199,6126.833333,9906,0
12/4/2004 12:43,1,2,3,0.134135392,0.263043478,0.195652174,153.3333333,0,6,63,1,10202,6129.833333,9909,0
12/4/2004 12:43,1,12,27,0.596052645,0.041905855,0.014925373,64.51851852,0,9,1086,0.407407407,10236,6163.833333,9943,1
12/4/2004 12:43,1,1,7,0,0,0,19.42857143,0,1,0,0.142857143,10236,6163.833333,9943,1
12/4/2004 12:43,1,1,3,0,0,0,15.33333333,0,1,0,0.333333333,10246,6173.833333,9953,1
12/4/2004 12:43,1,7,7,0.774236718,0.028790787,0.028790787,74.42857143,0,7,168,1,10246,6173.833333,9953,0
12/4/2004 13:31,1,1,1,0,0.103448276,0.379310345,29,0,3,0,1,10250,6177.833333,9957,0
12/4/2004 13:31,1,1,1,0,0,0,5,0,1,0,1,10254,6181.833333,9961,0
12/4/2004 13:31,1,2,2,0.990479974,0.070866142,0.409448819,63.5,0,6,0,1,10252,6179.833333,9959,0
12/4/2004 13:31,1,1,1,0,0.74375,0.54375,160,0,5,0,1,10254,6181.833333,9961,0
12/4/2004 13:31,1,2,3,0,0,0,4.666666667,0,1,0,0.333333333,10250,6177.833333,9957,0
14/4/2004 9:31,1,1,2,0.98900768,0.766666667,0.044444444,45,0,2,6,0.5,380,214.6666667,380,1
14/4/2004 11:14,1,9,16,0.878127359,1.343019135,1.33664068,88.1875,0,6,381,0.4375,289,289,267,1
15/4/2004 11:13,1,1,1,0,0.095238095,0.057142857,105,1,1,6,1,290,290,268,0
15/4/2004 12:13,1,1,1,0,0.147058824,0,34,0,4,28,1,126,126,126,0
15/4/2004 12:19,1,1,5,1,0.017064846,0.017064846,58.6,1,5,230,0.2,131,131,131,0
16/4/2004 4:49,1,1,1,0,0.027027027,0.054054054,37,1,2,41,1,381,215.6666667,381,0
16/4/2004 11:00,1,1,1,0,0.260869565,0.188405797,69,1,3,54,1,382,216.6666667,382,0
16/4/2004 11:26,1,1,1,0,0.338709677,0.225806452,62,0,3,29,1,1,1,1,1
16/4/2004 19:23,1,1,1,0,0,0,57,0,1,0,1,294,294,272,0
16/4/2004 19:23,1,1,3,0.658536111,0.937106918,1.34591195,53,0,3,53,0.666666667,294,294,272,1
16/4/2004 19:37,1,1,2,0.793049005,0.583333333,0.8125,24,0,1,14,0.5,296,296,274,0
18/4/2004 18:02,1,1,1,0,0,0,20,0,1,0,1,1988,1686.5,1942,1
18/4/2004 18:02,1,1,1,0,0.164021164,0.28042328,189,0,4,57,1,1988,1686.5,1942,1
18/4/2004 18:02,1,1,1,0,0,0,7,0,1,0,1,1991,1689.5,1945,0
18/4/2004 18:02,1,1,2,0.276195428,0.550458716,0.027522936,54.5,0,6,64,1,1991,1689.5,1945,1
18/4/2004 18:03,1,1,2,0,0,0,62.5,0,1,0,0.5,1993,1691.5,1947,1
18/4/2004 18:03,1,1,1,0,0.018518519,0.018518519,108,0,2,2,1,1994,1692.5,1948,0
19/4/2004 11:56,1,1,1,0,0.784615385,0.887179487,195,0,3,57,1,1995,1693.5,1949,1
19/4/2004 12:05,1,1,1,0,0.391304348,0.434782609,23,0,2,57,1,1996,1694.5,1950,0
19/4/2004 17:10,1,1,6,0,0,0,61.5,0,1,0,0.166666667,302,302,28,1
20/4/2004 9:25,1,1,1,0,0.657142857,0.885714286,35,0,2,58,1,1997,1695.5,1951,0
20/4/2004 9:30,2,7,10,0.442999789,1.699640288,1.699640288,55.6,0,6,575,0.5,2007,1705.5,2007,1
20/4/2004 9:30,1,1,2,0,0,0,4.5,0,1,0,0.5,2009,1707.5,1962,0
20/4/2004 9:30,1,6,8,0.772615264,0.374172185,0.374172185,37.75,0,4,384,0.875,2017,1715.5,1970,1
20/4/2004 9:41,1,1,1,0,0.238095238,0.523809524,42,0,4,8,1,2018,1716.5,1971,0
21/4/2004 7:38,1,1,5,0.853549029,0.383458647,0.268170426,79.8,0,5,42,0.6,10259,6097.5,9966,1
21/4/2004 7:38,1,2,6,0,0,0,40.16666667,0,1,0,0.166666667,10265,6103.5,9972,1
21/4/2004 7:39,1,2,2,0.963651274,0.122994652,0.104278075,187,0,4,54,1,10267,6105.5,9974,1
21/4/2004 7:44,1,1,1,0,0.117647059,0.032679739,153,1,4,7,1,383,216.6666667,383,0
21/4/2004 8:27,1,2,3,0.362631803,0.353571429,0.275,93.33333333,1,3,31,0.666666667,10270,6108.5,9977,1
21/4/2004 12:13,1,1,1,0,0.003703704,0.003703704,270,1,2,0,1,10271,6109.5,9978,0
21/4/2004 13:23,1,1,1,0,0.032894737,0.006578947,152,1,5,7,1,10272,6110.5,9979,0
21/4/2004 14:31,1,2,2,0.954434003,0.266666667,0.666666667,30,0,1,122,0.5,304,304,276,1
21/4/2004 14:31,1,1,1,0,0,0,51,0,1,0,1,305,305,277,1
22/4/2004 4:01,1,1,1,0,0.624203822,2.47133758,157,0,4,53,1,10273,6055,9980,1
22/4/2004 4:02,1,1,1,0,0,0,9,0,1,0,1,10274,6056,9981,0
24/4/2004 14:21,1,1,5,0.910760407,0.474320242,0.909365559,66.2,0,4,250,0.4,10280,6036.333333,9987,1
24/4/2004 14:21,1,1,1,0,0,0,53,0,1,0,1,10280,6036.333333,9987,1
25/4/2004 5:11,1,1,1,0,0.041237113,0.010309278,194,1,3,4,1,10281,6032.833333,9988,1
25/4/2004 5:26,1,1,1,0,0.035897436,0.030769231,195,1,3,0,1,10282,6033.833333,9989,0
27/4/2004 13:56,1,5,7,0.467442324,0.317575758,0.259393939,117.8571429,0,8,160,0.857142857,10289,6034.166667,9996,1
28/4/2004 3:24,1,1,1,0,0.020833333,0.020833333,48,1,2,1,1,10290,6033.5,9997,1
28/4/2004 5:06,1,1,1,0,0.08,0,50,1,2,0,1,10291,6034.5,9998,0
3/5/2004 4:30,1,2,2,0.997502546,0.056390977,0.007518797,133,1,6,11,1,10293,6031,10000,1
3/5/2004 11:12,1,24,32,0.89112002,0.05620985,0.08993576,58.375,0,9,1220,0.6875,10325,6063,10032,0
6/5/2004 4:24,1,1,1,0,0.058823529,0.058823529,17,1,1,167,1,10326,6004.166667,294,0
6/5/2004 4:32,1,2,2,1,0.009756098,0.009756098,205,1,5,96,0.5,10328,6006.166667,296,0
6/5/2004 5:00,1,1,1,0,0.282608696,0.27173913,184,1,2,48,1,10329,6007.166667,10033,1
6/5/2004 9:50,1,1,1,0,0,0,218,1,1,0,1,10330,6008.166667,10034,1
6/5/2004 9:50,1,3,4,0.249162068,0.415300546,0.360655738,45.75,1,5,317,1,10334,6012.166667,10038,1
6/5/2004 10:16,1,10,13,0.588258479,0.089560753,0.083285796,134.8461538,1,7,781,0.384615385,10347,6025.166667,10051,1
6/5/2004 10:20,1,1,1,0,0.0125,0.0125,160,0,4,68,1,10348,6026.166667,10052,0
7/5/2004 8:44,1,9,14,0.846969173,0.043103448,0.038074713,99.42857143,1,8,499,0.642857143,10362,6040.166667,10066,0
7/5/2004 11:44,1,1,1,0,0.003703704,0.003703704,270,1,2,16,1,10363,6041.166667,10067,0
7/5/2004 12:06,1,1,1,0,0.247058824,0.458823529,85,0,3,75,1,10364,6042.166667,10068,0
7/5/2004 12:10,1,1,1,0,0.006134969,0.006134969,163,1,6,1,1,10365,6043.166667,10069,1
7/5/2004 13:36,1,1,1,0,0,0.020408163,49,1,4,16,1,10366,6044.166667,10070,0
7/5/2004 14:10,1,7,17,0.785532624,0.204248366,0.150326797,36,1,6,834,0.764705882,10406,6084.166667,10110,1
7/5/2004 14:10,1,1,1,0,0,0,30,1,1,0,1,10407,6085.166667,10111,0
7/5/2004 14:10,1,3,21,0.862357188,0.292134831,0.171749599,29.66666667,1,4,839,0.476190476,10387,6065.166667,10091,0
7/5/2004 14:10,1,1,2,0,0,0,15.5,1,1,0,0.5,10389,6067.166667,10093,0
10/5/2004 17:16,1,1,1,0,0.137931034,0.086206897,116,1,6,31,1,514,266,512,0
10/5/2004 17:16,1,1,1,0,2.298245614,2.245614035,57,1,5,50,1,513,265,511,1
12/5/2004 16:34,1,4,5,0.531328225,0.218926554,0.298022599,141.6,0,5,327,0.8,2023,1659.333333,1976,1
14/5/2004 6:48,1,1,1,0,0.003802281,0.003802281,263,1,8,7,1,10408,5827.333333,10112,0
14/5/2004 7:29,1,1,1,0,0.910714286,0.625,56,1,4,174,1,10409,5828.333333,10113,1
14/5/2004 7:54,1,1,1,0,0,0,41,1,1,0,1,10412,5831.333333,10116,1
14/5/2004 7:54,1,1,1,0,0.9375,1.28125,32,1,4,56,1,10412,5831.333333,10116,0
14/5/2004 7:54,1,1,1,0,0.353448276,0.275862069,116,1,4,56,1,10410,5829.333333,10114,0
14/5/2004 8:06,1,1,1,0,0.067226891,0.008403361,119,1,4,0,1,10413,5832.333333,10117,1
14/5/2004 8:12,1,1,2,0.177389453,0.14789916,0.104201681,297.5,1,6,150,0.5,10415,5834.333333,10119,1
14/5/2004 8:21,1,1,1,0,0.074074074,0.018518519,54,1,3,56,1,10416,5835.333333,10120,0
14/5/2004 8:33,1,1,1,0,0.054545455,0.018181818,55,1,3,0,1,10417,5836.333333,10121,0
14/5/2004 10:55,1,2,2,0.150665757,0.470588235,0.305322129,178.5,1,6,67,1,10419,5838.333333,10123,0
14/5/2004 10:57,1,1,1,0,0.003703704,0,270,1,6,0,1,10420,5839.333333,10124,0
15/5/2004 7:06,1,2,3,0.767458009,0.629268293,0.575609756,68.33333333,1,4,60,1,10423,5842,10127,1
15/5/2004 7:42,1,1,1,0,0.108695652,0,92,1,3,1,1,10424,5843,10128,0
16/5/2004 6:51,1,1,1,0,0.034482759,0.051724138,116,1,1,28,1,2024,1570.833333,1977,0
16/5/2004 8:43,1,1,1,0,0.376623377,0.363636364,77,0,4,84,1,10425,5842.333333,10129,1
16/5/2004 9:16,1,1,1,0,0.483333333,0.358333333,120,0,6,9,1,10427,5844.333333,10131,1
16/5/2004 9:16,1,1,1,0,0,0,56,0,1,0,1,10427,5844.333333,10131,0
16/5/2004 11:41,1,1,1,0,0.050359712,0.007194245,278,0,2,9,1,10441,5858.333333,10145,0
16/5/2004 11:41,1,10,11,0.557794619,0.258526603,0.204638472,133.2727273,0,8,413,0.818181818,10438,5855.333333,10142,1
16/5/2004 11:41,1,1,1,0,0,0,2,0,1,0,1,10439,5856.333333,10143,0
16/5/2004 11:41,1,1,1,0,0,0,34,0,1,0,1,10441,5858.333333,10145,1
16/5/2004 11:59,1,1,2,0.997616115,0.0642978,0.082910321,295.5,1,6,4,0.5,10443,5860.333333,10147,0
18/5/2004 4:39,1,1,1,0,0.083333333,0.083333333,24,0,1,77,1,306,282,278,0
18/5/2004 9:48,1,1,1,0,0.01875,0.0125,160,1,5,28,1,10444,5732.333333,10148,0
18/5/2004 10:11,1,2,2,0.165823817,0.695121951,0.634146341,123,1,5,86,1,10446,5734.333333,10150,1
18/5/2004 10:30,1,1,1,0,0.008333333,0.008333333,120,1,1,2,1,10447,5735.333333,10151,0
18/5/2004 10:44,1,1,1,0,0.05,0.05,20,0,3,30,1,10448,5736.333333,10152,0
20/5/2004 10:19,1,1,1,0,0.62745098,0.088235294,102,1,2,8,1,2025,1437.166667,1978,0
26/5/2004 9:48,1,1,1,0,0.050632911,0.012658228,79,1,5,10,1,384,207.8333333,384,0
26/5/2004 9:49,1,1,1,0,0.043478261,0.086956522,46,1,2,19,1,385,208.8333333,385,0
26/5/2004 13:13,1,1,1,0,0.049382716,0.024691358,81,1,5,0,1,386,209.8333333,386,1
26/5/2004 17:30,1,1,1,0,0.036630037,0.014652015,273,0,6,12,1,132,132,132,0
26/5/2004 17:30,1,1,1,0,1.665048544,1.665048544,206,0,3,20,1,133,133,133,1
27/5/2004 7:30,1,1,1,0,0.014285714,0,280,1,2,11,1,10449,5258.666667,10153,0
27/5/2004 11:13,1,1,1,0,1.5,1.393617021,94,1,4,47,1,10450,5259.666667,10154,1
27/5/2004 11:27,1,2,4,0.074527115,1.153846154,1.147435897,39,1,7,231,0.5,10454,5263.666667,10158,1
27/5/2004 13:25,1,1,1,0,0.263157895,0.00877193,114,1,4,69,1,10455,5264.666667,10159,0
27/5/2004 13:44,1,1,2,0.322756959,0.092592593,0.033333333,135,1,6,119,1,10457,5266.666667,10161,0
1/6/2004 8:00,1,16,30,0.703788974,0.72792675,0.709614127,101.9333333,1,7,1795,0.533333333,10487,5258.666667,10191,1
1/6/2004 8:03,1,1,1,0,0.057142857,0.057142857,70,1,6,0,1,10488,5259.666667,10192,0
1/6/2004 8:10,1,1,2,0.999249248,0.096219931,0.010309278,145.5,1,4,0,0.5,10490,5261.666667,10194,1
1/6/2004 8:19,1,1,1,0,0.086956522,0.239130435,46,1,1,100,1,10491,5262.666667,10195,0
1/6/2004 8:45,1,1,1,0,0.173228346,0.023622047,127,1,5,41,1,10492,5263.666667,10196,1
1/6/2004 12:10,1,1,4,0,0,0,95,0,1,0,0.25,10500,5271.666667,10204,0
1/6/2004 12:10,1,1,4,0,0,0,0,0,4,325,0.5,10496,5267.666667,10200,0
1/6/2004 12:11,1,3,14,0,0,0,56.14285714,0,1,0,0.071428571,10514,5285.666667,10218,1
1/6/2004 12:12,1,1,2,0,0,0,0,0,6,141,1,10546,5317.666667,10250,0
1/6/2004 12:12,1,1,3,0,0,0,146.6666667,0,1,0,0.333333333,10532,5303.666667,10236,0
1/6/2004 12:12,1,1,3,0,0,0,289.6666667,0,1,0,0.333333333,10526,5297.666667,10230,0
1/6/2004 12:12,1,1,1,0,0,0,51,0,1,0,1,10543,5314.666667,10247,0
1/6/2004 12:12,1,1,1,0,0,0,359,0,1,0,1,10546,5317.666667,10250,1
1/6/2004 12:12,1,1,1,0,0,0,48,0,1,0,1,10521,5292.666667,10225,1
1/6/2004 12:12,1,1,2,0,0,0,0,0,6,116,1,10526,5297.666667,10230,0
1/6/2004 12:12,1,2,3,0,0,0,0,0,3,277,0.666666667,10532,5303.666667,10236,0
1/6/2004 12:12,1,2,6,0,0,0,0,0,6,462,0.666666667,10521,5292.666667,10225,0
1/6/2004 12:12,1,4,10,0,0,0,0,0,5,916,0.2,10543,5314.666667,10247,0
2/6/2004 11:27,1,1,2,0.109606389,1.243478261,1.147826087,57.5,0,6,60,1,10551,5285.5,10255,1
2/6/2004 11:27,1,1,3,0,0,0,34.66666667,0,1,0,0.333333333,10549,5283.5,10253,1
2/6/2004 11:44,1,1,3,0.561321687,1.683168317,1.366336634,67.33333333,0,4,283,1,10554,5288.5,10258,1
3/6/2004 7:06,1,1,1,0,0.327868852,0,61,0,1,1,1,10555,5286.833333,10259,1
4/6/2004 11:08,1,2,2,0.955092366,1.67804878,1.72195122,102.5,1,4,70,1,10557,5273.666667,10261,1
4/6/2004 12:09,1,6,7,0.562286805,0.136942675,0.071656051,89.71428571,1,8,375,0.857142857,10564,5280.666667,10268,0
5/6/2004 7:41,1,1,1,0,0,0,42,0,1,0,1,10569,5282,10273,0
5/6/2004 7:41,1,2,4,0.87331827,1.04842615,1.150121065,103.25,0,5,158,0.75,10569,5282,10273,1
5/6/2004 11:23,1,1,2,0,0,0,40.5,0,1,0,0.5,10571,5284,10275,0
5/6/2004 11:23,1,1,1,0,0.084210526,0.031578947,95,0,6,3,1,10572,5285,10276,0
5/6/2004 12:15,1,1,1,0,0,0,167,0,1,0,1,10574,5287,10278,0
5/6/2004 12:15,1,1,1,0,0.683673469,0.010204082,98,0,1,0,1,10574,5287,10278,0
5/6/2004 12:53,1,2,2,0.980135748,0.38585209,0.099678457,155.5,0,1,0,1,10576,5289,10280,0
6/6/2004 5:51,1,1,1,0,0.366666667,0.266666667,30,1,2,46,1,10577,5279.5,10281,1
6/6/2004 6:55,1,2,3,0,0,0,144.3333333,0,1,0,0.333333333,10581,5283.5,10285,1
6/6/2004 6:55,1,1,1,0,0,0,0,0,1,1,1,10581,5283.5,10285,0
6/6/2004 6:55,1,1,1,0,0.410071942,0.064748201,139,0,1,1,1,10582,5284.5,10286,1
6/6/2004 7:53,1,4,5,0.788501193,2.119266055,2.056880734,109,1,7,281,0.8,10588,5290.5,10292,0
6/6/2004 7:53,1,1,1,0,0,0,6,1,1,0,1,10588,5290.5,10292,0
6/6/2004 7:55,1,1,1,0,0.148351648,0.115384615,182,1,1,0,1,10589,5291.5,10293,0
6/6/2004 10:09,1,1,1,0,0.010989011,0.010989011,182,1,1,0,1,10590,5292.5,10294,0
6/6/2004 11:28,1,1,1,0,0.042553191,0,141,1,1,0,1,10591,5293.5,10295,1
6/6/2004 11:29,1,1,1,0,0,0,127,0,1,0,1,10597,5299.5,10301,1
6/6/2004 11:29,1,3,5,0.752099771,1.212365591,1.212365591,74.4,0,7,305,0.8,10596,5298.5,10300,0
7/6/2004 9:17,1,1,2,0.997356954,1.651162791,1.588039867,150.5,1,4,12,0.5,10599,5271.833333,10303,1
7/6/2004 9:40,1,1,1,0,0,0,26,1,1,0,1,10609,5281.833333,10313,0
7/6/2004 9:40,1,7,9,0.809434054,0.412296564,0.432188065,61.44444444,1,7,600,0.888888889,10608,5280.833333,10312,1
7/6/2004 10:21,1,1,1,0,1.795918367,1.387755102,98,1,5,12,1,10610,5282.833333,10314,1
7/6/2004 10:37,1,1,1,0,0,0.010416667,96,0,1,6,1,10611,5283.833333,10315,0
8/6/2004 3:13,1,2,5,0.739271426,1.32967033,1.181318681,36.4,1,1,535,0.2,10616,5288.75,10320,0
8/6/2004 3:14,1,2,2,0.918295834,0.009009009,0.004504505,111,1,4,169,1,10618,5290.75,10322,0
8/6/2004 5:21,1,1,1,0,0.012048193,0,166,1,6,7,1,10619,5291.75,10323,0
8/6/2004 20:10,1,1,4,0,0,0,8.25,1,1,0,0.25,10624,5296.75,10328,1
8/6/2004 20:10,1,1,1,0,0.045112782,0.067669173,133,1,6,36,1,10620,5292.75,10324,0
8/6/2004 20:11,1,1,1,0,0.047619048,0.047619048,21,0,3,1,1,10625,5297.75,10329,0
10/6/2004 11:56,1,1,1,0,0.012820513,0.004273504,234,1,4,59,1,10626,5285.083333,10330,0
10/6/2004 12:09,1,1,1,0,2.181818182,1.727272727,11,1,2,201,1,10627,5286.083333,297,0
11/6/2004 22:11,1,1,1,0,0.003861004,0.003861004,259,0,6,73,1,2,1.5,2,0
13/6/2004 7:56,1,1,1,0,1.393939394,1.397727273,264,0,6,2,1,10629,5272.166667,10332,0
13/6/2004 7:56,1,1,1,0,0,0,27,0,1,0,1,10629,5272.166667,10332,0
13/6/2004 8:04,1,1,1,0,0.003773585,0,265,0,6,0,1,10630,5273.166667,10333,0
13/6/2004 9:17,1,1,2,0.291818257,0.158878505,0.205607477,53.5,1,1,21,1,10632,5275.166667,10335,1
14/6/2004 10:35,1,3,5,0.414632539,0.488888889,0.355555556,108,0,6,376,0.8,10637,5276,10340,1
14/6/2004 10:44,1,1,1,0,0.028169014,0.007042254,142,1,1,8,1,10638,5277,10341,0
15/6/2004 5:23,1,1,1,0,0.12,0.1,50,1,1,2,1,10639,5274,10342,0
15/6/2004 5:24,1,1,1,0,0,0,9,0,1,0,1,10640,5275,298,0
15/6/2004 5:42,1,1,1,0,0,0,6,0,1,0,1,10647,5282,10349,0
15/6/2004 5:42,1,1,2,0.902393283,2.692307692,2.384615385,13,0,2,228,0.5,10647,5282,10349,0
15/6/2004 5:42,1,1,3,0.820878402,1.611111111,1.666666667,6,0,3,254,1,10644,5279,10346,0
15/6/2004 5:42,1,1,1,0,0,0,17,0,1,0,1,10644,5279,10346,1
15/6/2004 5:49,1,2,2,0.940285959,0.053231939,0,131.5,1,5,33,1,10649,5284,10351,0
15/6/2004 6:31,1,2,2,0.961236605,0.040498442,0,160.5,0,5,75,1,10651,5286,10353,0
15/6/2004 6:52,1,2,2,0,0,0,10,0,1,0,0.5,10653,5288,300,0
15/6/2004 10:27,1,2,2,0.996791632,0.170854271,0.055276382,99.5,1,3,99,1,10655,5290,10355,1
18/6/2004 8:12,1,1,1,0,0.041666667,0.033333333,120,1,3,3,1,10656,5245.833333,10356,0
18/6/2004 8:27,1,1,1,0,0.19047619,0.011904762,84,0,1,3,1,10657,5246.833333,10357,0
18/6/2004 8:38,1,2,2,1,0.024509804,0.014705882,102,1,4,14,1,10659,5248.833333,10359,0
18/6/2004 8:42,1,1,1,0,0.082352941,0,255,0,4,65,1,10660,5249.833333,10360,0
21/6/2004 18:33,1,3,13,0.607303626,0.349841939,0.182297155,73,0,8,1154,0.615384615,1354,601.25,1350,1
21/6/2004 18:34,1,1,1,0,0,0,4,0,1,0,1,1355,602.25,1351,0
21/6/2004 18:34,1,1,6,0.622886871,0.235521236,0.046332046,43.16666667,0,4,270,0.333333333,1362,609.25,1358,0
21/6/2004 18:34,1,1,1,0,0,0,31,0,1,0,1,1362,609.25,1358,0
21/6/2004 18:34,1,15,31,0.826163235,0.091631032,0.06627978,105.6129032,0,8,1897,0.580645161,1393,640.25,1389,1
22/6/2004 3:59,1,5,13,0.687942621,0.028169014,0.029342723,65.53846154,0,5,506,0.461538462,1406,653,1402,0
25/6/2004 9:31,1,2,2,0.015277602,1.907161804,1.885941645,188.5,1,8,128,1,1408,652.5833333,1404,1
25/6/2004 12:58,1,3,10,0.795268906,1.310526316,0.993421053,76,0,5,812,0.2,10719,5231.25,10419,1
25/6/2004 12:58,1,2,9,0,0,0,17.66666667,0,1,0,0.111111111,10760,5272.25,10460,1
25/6/2004 12:58,1,1,9,0,0,0,37.88888889,0,1,0,0.111111111,10708,5220.25,10408,1
25/6/2004 12:58,1,2,13,0.853775525,1.169657423,0.89233279,47.15384615,0,4,1370,0.230769231,10741,5253.25,10441,1
25/6/2004 12:58,1,2,2,0,0,0,33.5,0,1,0,0.5,10768,5280.25,10468,1
25/6/2004 12:58,1,3,6,0.439495713,0.38028169,0.485915493,23.66666667,0,3,686,0.333333333,10768,5280.25,10468,0
25/6/2004 12:58,1,1,1,0,0,0,8,0,1,0,1,10719,5231.25,10419,0
25/6/2004 12:58,1,1,1,0,0,0,42,0,1,0,1,10777,5289.25,10477,0
25/6/2004 12:58,1,1,9,0,0,0,40.33333333,0,1,0,0.111111111,10741,5253.25,10441,0
25/6/2004 12:58,1,7,8,0.728062704,0.308823529,0.402573529,68,0,6,777,0.625,10777,5289.25,10477,1
25/6/2004 12:58,1,6,14,0.775829212,1.544760583,1.61276891,102.9285714,0,7,1019,0.714285714,10674,5186.25,10374,1
25/6/2004 12:58,1,6,10,0.470332494,0.52952381,0.539047619,105,0,6,886,0.6,10760,5272.25,10460,0
25/6/2004 12:58,1,4,25,0.666345792,1.022377622,1.008391608,28.6,0,5,2869,0.2,10708,5220.25,10408,0
25/6/2004 13:08,1,1,1,0,0.030769231,0,65,1,3,74,1,10778,5290.25,10478,0
25/6/2004 13:22,1,1,1,0,1.62745098,1.352941176,51,1,3,24,1,10779,5291.25,10479,0
25/6/2004 13:28,1,1,1,0,1.58961039,1.503896104,385,1,5,4,1,10780,5292.25,10480,1
25/6/2004 13:34,1,1,1,0,0.057471264,0,87,1,1,7,1,10781,5293.25,10481,0
25/6/2004 13:52,1,2,3,0.57060117,0.064814815,0.050925926,72,1,4,239,1,10784,5296.25,10484,0
25/6/2004 13:59,1,1,6,1,0.122727273,0.013636364,36.66666667,0,1,365,0.333333333,10790,5302.25,10490,0
25/6/2004 14:33,1,4,8,0.719411332,1.38961039,1.487012987,57.75,1,6,591,0.75,10798,5310.25,10498,1
26/6/2004 5:53,1,1,1,0,0.071428571,0,28,1,1,1,1,10799,5308.75,10499,0
26/6/2004 6:00,1,2,5,0.91775938,0.092592593,0.087301587,75.6,1,4,5,0.4,10804,5313.75,10504,1
26/6/2004 10:32,1,8,10,0.525419118,0.01758794,0.09798995,39.8,0,5,812,0.7,10814,5323.75,10514,0
26/6/2004 14:38,1,1,1,0,0.086538462,0,104,1,2,37,1,10815,5324.75,10515,0
26/6/2004 15:07,1,1,6,0.557285613,0.101077051,0.034797017,201.1666667,1,6,436,0.666666667,10821,5330.75,10521,1
27/6/2004 5:42,1,1,1,0,0.107142857,0.008928571,112,1,2,126,1,10822,5309.416667,10522,1
27/6/2004 5:50,1,1,1,0,0.00862069,0.021551724,232,1,4,17,1,10823,5310.416667,10523,0
27/6/2004 7:33,1,1,1,0,0.047619048,0.047619048,21,0,3,19,1,10824,5311.416667,10524,0
27/6/2004 11:34,1,5,7,0.472377259,0.375312344,0.273363318,285.8571429,0,6,309,0.857142857,1415,659.5833333,1411,1
28/6/2004 11:21,1,1,1,0,0,0,7,0,1,0,1,10833,5316.75,10533,0
28/6/2004 11:21,1,3,8,0.687401489,1.206451613,1.098387097,77.5,0,8,486,0.5,10833,5316.75,10533,1
28/6/2004 11:55,1,1,1,0,1.593837535,1.540616246,357,1,5,1,1,10834,5317.75,10534,1
28/6/2004 11:55,1,1,1,0,0.015306122,0.030612245,196,0,4,0,1,10835,5318.75,10535,0
28/6/2004 17:14,1,1,1,0,0.040816327,0.035714286,196,0,4,0,1,10836,5319.75,10536,0
28/6/2004 17:16,1,1,1,0,0.093333333,0.046666667,150,1,6,3,1,10837,5320.75,10537,0
28/6/2004 18:49,1,1,4,0.855878882,0.150537634,0.017204301,116.25,1,5,180,1,1419,663.5833333,1415,1
29/6/2004 11:05,1,1,1,0,0.010204082,0.015306122,196,1,4,1,1,10838,5318.083333,10538,1
29/6/2004 13:19,1,2,2,0.04172078,2.089552239,2.037313433,134,0,1,5,1,10840,5320.083333,10540,1
29/6/2004 13:20,1,2,2,0,0,0,72.5,0,1,0,0.5,10842,5322.083333,10542,1
29/6/2004 14:36,1,1,1,0,1,0.230769231,13,1,1,21,1,10843,5323.083333,10543,0
29/6/2004 18:13,1,1,1,0,0.424242424,0.03030303,66,0,2,23,1,1420,664.5833333,1416,0
29/6/2004 18:28,1,1,1,0,0.024390244,0.024390244,41,1,6,104,1,1421,665.5833333,1417,0
29/6/2004 18:32,1,13,14,0.173282668,0.12027027,0.104954955,158.5714286,1,8,400,0.857142857,1435,679.5833333,1431,1
29/6/2004 20:31,1,1,1,0,0.04109589,0.02739726,73,1,7,4,1,1,1,1,1
30/6/2004 5:21,1,1,1,0,0.008426966,0.011235955,356,1,5,2,1,1436,680.5833333,1432,1
30/6/2004 6:58,1,1,1,0,1.176470588,0.294117647,17,1,2,22,1,2,2,2,0
30/6/2004 7:34,1,1,1,0,0.176470588,0.117647059,17,0,2,0,1,3,3,3,0
30/6/2004 8:16,1,1,1,0,0.121621622,0.067567568,74,1,7,1,1,4,4,4,1
1/7/2004 5:35,1,1,1,0,0.149171271,0.14640884,362,1,5,1,1,1437,681.5833333,1433,1
1/7/2004 10:29,1,4,9,0.81303702,0.835164835,0.786324786,91,0,7,295,0.777777778,10852,5309.75,10552,1
1/7/2004 11:25,1,3,4,0.479235368,0.090909091,0.077441077,148.5,1,6,158,1,10856,5313.75,10556,1
1/7/2004 17:11,1,1,1,0,0.173913043,0.173913043,46,1,5,0,1,134,134,134,0
3/7/2004 7:36,1,1,1,0,0.130434783,0,92,1,2,8,1,10857,5308.416667,10557,0
3/7/2004 8:35,1,1,1,0,0,0,12,0,1,0,1,10865,5316.416667,10565,0
3/7/2004 8:35,1,2,7,0.786187466,0.407276995,0.827464789,121.7142857,0,7,123,0.571428571,10864,5315.416667,10564,1
3/7/2004 8:35,1,7,14,0.328709385,1.143377886,1.068043742,58.78571429,0,7,180,0.357142857,10879,5330.416667,10579,1
3/7/2004 11:33,1,5,5,0.969022256,0,0.014678899,109,0,8,162,0.8,9,9,9,0
